Pretrained model,Lower Bound,Upper bound,Scaling,Number of features,Accuracy Score,F1 Score,Cohens Kappa Score
resnet50,0,85,Standardization,1770,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1083,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1166,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1205,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1475,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1854,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1420,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1123,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1086,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1524,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1522,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1254,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1462,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1475,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1772,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1372,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1489,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1750,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1244,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1463,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1214,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1687,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1234,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1198,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1236,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1592,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1239,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1266,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1424,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1151,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1060,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1695,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1032,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1773,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1050,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1199,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1166,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1435,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1658,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1643,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1778,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1247,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1497,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1709,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1619,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1828,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1726,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1704,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1637,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1171,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1757,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1490,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1121,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1836,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1710,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1333,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1540,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1296,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1785,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1558,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1399,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1691,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1769,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1719,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1471,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1605,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,MinMax,1273,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,MinMax,1808,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,85,Standardization,1849,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1690,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1403,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1391,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,85,Standardization,1288,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1760,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1308,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1210,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1839,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1678,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1746,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1715,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1614,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1725,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1258,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1742,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1024,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1873,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1586,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1335,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1055,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1110,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1791,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1526,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1849,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1188,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1416,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1169,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1028,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1420,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1837,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1850,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1546,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1028,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1077,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1124,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1633,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1321,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1409,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1219,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1621,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1550,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1460,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1702,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1063,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1559,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1424,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1209,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1663,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,MinMax,1653,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1414,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,MinMax,1286,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,85,Standardization,1864,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,85,Standardization,1775,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1497,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1480,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1541,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1356,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1067,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1797,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1180,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1642,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1860,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1139,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1075,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1335,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1411,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1557,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1325,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1178,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1727,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1675,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1674,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1241,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1748,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1707,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1380,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1578,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1095,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1463,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1083,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1593,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1038,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1669,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1643,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1400,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1092,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1276,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1729,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1757,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1666,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1118,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1470,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1585,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1793,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1814,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1838,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1752,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1231,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,MinMax,1473,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,85,Standardization,1156,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1100,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,Standardization,1726,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,85,MinMax,1478,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1460,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1337,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1508,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1216,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1830,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1798,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1399,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1557,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1522,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1469,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1769,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1121,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1579,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1548,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1167,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1809,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1272,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1874,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1174,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1400,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1511,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1691,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1038,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1346,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1362,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1426,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1691,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1096,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1111,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1540,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1715,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1282,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1631,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1546,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1639,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1025,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1369,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1029,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1658,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1742,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1558,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1702,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1251,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1371,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,Standardization,1424,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1864,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,MinMax,1360,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,85,Standardization,1288,0.5406698564593302,0.5311151258889102,0.30333333333333334
